S No.,School Code,School Name,State Name,City Name,Address,Email,Phone,PinCode,Description
17541,SCH24750  ,ST. CLARE`S HIGH SCHOOL,Telangana,Ramagundam,"DR. ZAKIR HUSSAIN MARG , N.T.P.C. JYOTHI NAGAR, RAMAGUNDAM-505209, DIST. KARIMNAGAR ( TELANGANA )",NULL,NULL,505209,NULL
17542,SCH24751  ,VISHAWA BHARTHI HIGH SCHOOL,Telangana,Ramagundam,"MEDIPALLY ROAD, JYOTHI NAGAR, N.T.P.C ANNAPURNA COLONY",NULL,8728273844,505209,NULL
17543,SCH24752  ,NAVODAYA HIGH SCHOOL,Telangana,Ramagundam,"1-1-15-1, MAIN ROAD,RAMAGUNDAM-505208, DIST. KARIMNAGAR ( TELANGANA )",NULL,NULL,505208,NULL
17544,SCH24753  ,SIDDARTHA ENGLISH MEDIUM  SCHOOL,Telangana,Sircilla,SHIVANAGAR & PATHI P VEEDHIAKA STREET ,NULL,9849073131,505301,NULL
17545,SCH24754  ,VIVEKANANDA VIDYANIKETAN HIGH SCHOOL,Telangana,Sircilla,"ASHOK NAGAR, SHANTI NAGAR",NULL,NULL,505301,NULL
17546,SCH24755  ,VIGNANA VARDHINI HIGH SCHOOL,Telangana,Sircilla,SIRCILLA,NULL,NULL,505301,NULL
17547,SCH24756  ,KIDS CONVENT HIGH SCHOOL,Telangana,Vemulawada R,"CHEKKAPALLY ROAD, VEMULAWADA R, DIST KARIM NAGAR",NULL,NULL,505302,NULL
17548,SCH24757  ,HAMSINI DIGI SCHOOL,Telangana,Karimnagar,"BHAVI NAGAR, KARIMNAGAR",NULL,NULL,505302,NULL
17549,SCH24758  ,VAGESHWARI SRI CHAITANYA TECHNO SCHOOL,Telangana,Karimnagar,"OPP. M.R.O. OFFICE, KARIMNAGAR",NULL,NULL,505302,NULL
17550,SCH24759  ,SHANTI NIKETAN HIGH SCHOOL,Telangana,Ramagundam,"AKBAR  NAGAR, RAMAGUNDAM-505215, DIST. KARIMNAGAR ( TELANGANA )",NULL,NULL,505215,NULL
17551,SCH24760  ,VANI NIKETAN KIDS CARE & HIGH SCHOOL,Telangana,Karimnagar,"MUKARAMPURA-505001, DISTT. KARIMNAGAR, TELANGANA",NULL,NULL,505001,NULL
17552,SCH24761  ,ALPHORES   SCHOOL,Telangana,Karimnagar,"VAVILAPALLE, KARIMNAGAR-505001,  (TELANGANA )",NULL,NULL,505001,NULL
17553,SCH24762  ,VIRNDAVAN HIGH SCHOOL,Telangana,Karimnagar,"BRAHIM STREET, BESIDE BHARAT TALKIES, KARIMNAGAR-505001 ( TELANGANA )",NULL,NULL,505001,NULL
17554,SCH24763  ,GAUTAMI HIGH SCHOOL,Telangana,Karimnagar,"BOIWADA, KARIMNAGAR-505001 ( TELANGANA )",NULL,NULL,505001,NULL
17555,SCH24764  ,ST. MARY`S  HIGH SCHOOL,Telangana,Karimnagar,"RANIPURAM, KOTHAPALLI-505001, DIST. KARIMNAGAR ( TELANGANA )",NULL,7032044969,505001,NULL
17556,SCH24765  ,CHAITNYA BHARTHI VIDYA NIKETAN,Telangana,Karimnagar,"GANDHI CHOWK, DHARMAPURI -505425, DIST. KARIMNAGAR ( TELANGANA )",NULL,NULL,505425,NULL
17557,SCH24766  ,SRI  SURYODAYA HIGH SCHOOL,Telangana,Koratla,"MEDHARI WADA, SUBASH NAGAR, KORTALA-505306, DIST. KARIMNAGAR (TELANGANA )",NULL,NULL,505306,NULL
17558,SCH24767  ,NAVODAYA HIGH SCHOOL,Telangana,Karimnagar,"DABBAWADA, KARIMNAGAR-505325 (TELANGANA )",NULL,NULL,505325,NULL
17559,SCH24768  ,BROOKLYN GRAMMAR HIGH SCHOOL,Telangana,Metpalle,"VENKAT RAO PET, METAPALLE-505325, DIST. KARIMNAGAR, ( TELANGANA )",NULL,NULL,505325,NULL
17560,SCH24769  ,SRI VIJAYA SAI CENTRAL SCHOOL,Telangana,Karimnagar,"KOTTALA ROAD, KARIMNAGAR-505325 (TELANGANA )",NULL,NULL,505325,NULL
17561,SCH24770  ,SRI SAI CAHITNYA HIGH SCHOOL,Telangana,Karimnagar,"OPP. KIRTI FUNCTION HALL, KARIMNAGAR-505325 (TELANGANA )",NULL,NULL,505325,NULL
17562,SCH24771  ,GREEN SEDGE HIGH SCHOOL,Telangana,Karimnagar,"GANDHI NAGAR, KARIMNAGAR",NULL,NULL,505468,NULL
17563,SCH24772  ,NEW SATAVAHANA HIGH SCHOOL,Telangana,Karimnagar,"INDIRA MARG, KARIMNAGAR",NULL,NULL,505468,NULL
17564,SCH24773  ,SRI VIVEK VARDHANI MODEL SCHOOL,Telangana,Karimnagar,"GANDHI NAGAR, KARIMNAGAR-505468 (TELANGANA )",NULL,NULL,505468,NULL
17565,SCH24774  ,VIVEK  VARDHANI MODEL SCHOOL,Telangana,Karimnagar,"INDIRA NAGAR, KARIMNAGAR-505468 (TELANGANA )",NULL,NULL,505468,NULL
17566,SCH24775  ,NEW  USHODYA HIGH SCHOOL,Telangana,Karimnagar,"VIDYA NAGAR, SAIDAPUR ROAD, KARIMNAGAR",NULL,NULL,505468,NULL
17567,SCH24776  ,NEW KAKATIYA MODEL SCHOOL,Telangana,Karimnagar,"JAMIKUNTA ROAD, KARIMNAGAR-505468 (TELANGANA )",NULL,NULL,505468,NULL
17568,SCH24777  ,ST. THOMAS HIGH SCHOOL,Telangana,Karimnagar,"ABADI JAMIKUNTA ,JAMIKUNTA (M),KARIMNAGAR",NULL,NULL,505129,NULL
17569,SCH24778  ,ST. JOSEPH HIGH SCHOOL,Telangana,JAMMIKUNTA,"NEAR DEGREE COLLEGE, JAMIKUNTA-505122, DISTT. KARIMNAGAR (TELANGANA )",NULL,NULL,505122,NULL
17570,SCH24779  ,SWAMI VIVEKANAND ENGLISH MEDIUM HIGH SCHOOL,Telangana,Karimnagar,"CIVIL HOSPITAL ROAD, KARIMNAGAR-505122 (TELANGANA )",NULL,NULL,505122,NULL
17571,SCH24780  ,GAUTAMI  HIGH SCHOOL ,Telangana,Karimnagar,"NEAR NAGARA GRAM PANCHYAT, KARIMNAGAR-505122 (TELANGANA )",NULL,NULL,505122,NULL
17572,SCH24781  ,KERALA ENGLISH  MEDIUM HIGH SCHOOL ,Telangana,Karimnagar,"OLD GRAIN MARKET, KARIMNAGAR-505122 (TELANGANA )",NULL,NULL,505122,NULL
17573,SCH24782  ,ST. JOSEPH HIGH SCHOOL,Telangana,Karimnagar,"JYOTHI NAGAR, KARIMNAGAR--505467 (TELANGANA )",NULL,NULL,505467,NULL
17574,SCH24783  ,KERALA  ENGLISH MEDIUM HIGH SCHOOL ,Telangana,Karimnagar,"SIDDIPET  ROAD, KARIMNAGAR--505467 (TELANGANA )",NULL,NULL,505467,NULL
17575,SCH24784  ,NAVA BHARAT ENGLISH MEDIUM SCHOOL,Telangana,Karimnagar,"VIVEKANAND COLONY , NAGARAM ROAD,KARIMNAGAR",NULL,NULL,505467,NULL
17576,SCH24785  ,LITTLE FLOWER SCHOOL,Telangana,Karimnagar,"NAGARAM ROAD, KARIMNAGAR",NULL,NULL,505467,NULL
17577,SCH24786  ,SIR C.V RAMAN HIGH SCHOOL,Telangana,Karimnagar,"NAGARAM ROAD, KARIMNAGAR",NULL,NULL,505467,NULL
17578,SCH24787  ,SRI SIDDHARTHA  HIGH SCHOOL,Telangana,Karimnagar,"BEHIND BUS  STAND, KARIMNAGAR",NULL,NULL,505467,NULL
17579,SCH24788  ,BABY MOON HIGH SCHOOL,Telangana,Khammam,"NEAR OLD  D.E.O. OFFICE,  CHURCH ROAD , RICCA BAZAR, KHAMMAM--507001 (TELANGANA )",NULL,9848425642,507001,NULL
17580,SCH24789  ,BHARAT PUBLIC SCHOOL,Telangana,Khammam,"SUBHASH CHANDRA BOSE NAGAR, RAMAVARAM, KHAMMAM-507101  (TELANGANA )",NULL,NULL,507101,NULL
17581,SCH24790  ,BLOOMING MIND  CENTRAL SCHOOL,Telangana,Khammam,"NEAR TRINITY PG COLLEGE, BALLEPALLY, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17582,SCH24791  ,GORKEY PUBLIC HIGHSCHOOL,Telangana,Khammam,"BANK COLONY, DWARKA NAGAR, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17583,SCH24792  ,HARVEST PUBLIC SCHOOL,Telangana,Khammam,"BESIDE MAMTHA HOSPITAL  WAYRA  ROAD, KHAMMAM-507002  (TELANGANA )",NULL,8742652096,507002,NULL
17584,SCH24793  ,INDO-ENGLISH HIGH SCHOOL,Telangana,Khammam,"FORT GATE, PENTAGADDA BAZAR, KHAMMAM ",NULL,NULL,507002,NULL
17585,SCH24794  ,LOTUS THE REAL  SCHOOL,Telangana,Khammam,"NEAR PETROL BUNK, MUSTAFA NAGAR, KHAMMAM",NULL,NULL,507001,NULL
17586,SCH24795  ,MONT FORT   HIGH SCHOOL,Telangana,Khammam,"GUTTAL  BAZAR , KHAMMAM ",NULL,9440728238,507001,NULL
17587,SCH24796  ,MULLINIUM  TALENT  PUBLIC  SCHOOL,Telangana,Madhira,"BONAKAL  ROAD, MADHIRA",NULL,NULL,507101,NULL
17588,SCH24797  ,NAV BHARAT PUBLIC SCHOOL,Telangana,Palwancha,"P .O NAVANAGAR, SIIL CAMPUS, PALWANCHA-507154 DISTT. KHAMMAM  (TELANGANA )",NULL,NULL,507154,NULL
17589,SCH24798  ,NEW  VISION  I.I.T  FOUNDITATION  HIGH  SCHOOL,Telangana,Khammam,"WRRA ROAD, KHAMMAM-507003 (TELANGANA )",NULL,NULL,507003,NULL
17590,SCH24799  ,NEW ERA SCHOOL (PRIMARY SECTION),Telangana,Khammam,"OPP. MAMTHA HOSPITAL,  INDIRA NAGAR, KHAMMAM 507002 (TELANGANA )",NULL,NULL,507002,NULL
17591,SCH24800  ,OXFORD  HIGH  SCHOOL,Telangana,Khammam,"MAMILLAGUDEM, OLD CLUB ROAD, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17592,SCH24801  ,R.R. PUBLIC SCHOOL,Telangana,Khammam,"BURHANPURAM BY-PASS ROAD, N.S.C. CAMP., KHAMMAM-507123 (TELANGANA )",NULL,NULL,507123,NULL
17593,SCH24802  ,RESONANCE  INFO  SCHOOL,Telangana,Khammam,"YELLANDU CROSS  ROADS VDOS COLONY SRINAGAR, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17594,SCH24803  ,ST. JOSEPH`S HIGH SCHOOL,Telangana,Khammam,"GUTTALA BAZAR, KHAMMAM-507003 (TELANGANA )",NULL,NULL,507003,NULL
17595,SCH24804  ,SWARNA BHARATHI HIGH SCHOOL,Telangana,Khammam,"S.C. B. NAGAR, RAMAVARAM, KHAMMAM-507118(TELANGANA )",NULL,NULL,507118,NULL
17596,SCH24805  ,V.V. CENTRAL PUBLIC SCHOOL,Telangana,Khammam,"ILLUNDU ROAD ,SHARDA NAGAR, RAGHUNADHPALEM, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17597,SCH24806  ,WINFIELD  HIGH SCHOOL,Telangana,Khammam,"4-2-658/2/1/A, OPP. OASIS, MAMATHA  HOSPITAL  ROAD, KHAMMAM",winfieldschool.kmm@gmail.com,8742233366,507002,NULL
17598,SCH24807  ,BOMMA BRILLIANT GRAMMAR SCHOOL,Telangana,Khammam,"ALIPURAM ROAD, KHAMMAM -507002, (TELANGANA )",NULL,NULL,507002,NULL
17599,SCH24808  ,CREATIVE HIGH SCHOOL,Telangana,Khammam,"2-3-329/1, HARAKAR WELL CENTER, KHAMMAM -507002 (TELANGANA )",NULL,NULL,507002,NULL
17600,SCH24809  ,NEW ERA SCHOOL ,Telangana,Khammam,"MAMATHA HOSPITAL ROAD, RAHEEM BAGH, KHAMMAM-507002 (TELANGANA )",NULL,NULL,507002,NULL
17601,SCH24810  ,NEW VISION HIGH SCHOOL,Telangana,Khammam,"INDIRA NAGAR COLONY, WYRA ROAD, KHAMMAM -507002 (TELANGANA )",NULL,NULL,507002,NULL
17602,SCH24811  ,OXFORD   HIGH  SCHOOL,Telangana,Khammam,"9-2-15, STATION ROAD, BRAMAN BAZAR, NIZAMPET, KHAMMAM -507002 (TELANGANA )",NULL,NULL,507002,NULL
17603,SCH24812  ,PRATHIBHA VIDYALAYAM,Telangana,Khammam,"CHANDRUPATLA ROAD, KALLURU, KHAMMAM -507209 (TELANGANA )",NULL,NULL,507209,NULL
17604,SCH24813  ,S.V.M. CENTRAL PUBLIC SCHOOL,Telangana,Khammam,"SRINIVASA NAGAR, NEAR AYYAPPA TEMPLE , KHAMMAM -507002 (TELANGANA )",NULL,NULL,507002,NULL
17605,SCH24814  ,SRI VIDYAVIDYALAYAM ,Telangana,Kothagudem,"LAXMIDEVIPALLI , KOTHAGUDEM -507118, DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507118,NULL
17606,SCH24815  ,ST. PAULS LUTHERAN SCHOOL ,Telangana,Bhadrachalam,"S.R.N. COLONY, BADRACHALAM -507111, DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507111,NULL
17607,SCH24816  ,SURYODAYA HIGH SCHOOL,Telangana,Kothagudem,"OLD BUS STAND, KOTHAGUDEM-507118, DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507118,NULL
17608,SCH24817  ,TRIVENI TALENT SCHOOL,Telangana,Kothagudem,"LAXMIDEVIPALLI , KOTHAGUDEM -507118  DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507118,NULL
17609,SCH24818  ,V.V. CENTRAL SCHOOL ,Telangana,Khammam,"KOYACHALAKA ROAD, BANK COLONY, KHAMMAM-507003, ( TELANGANA  )",NULL,NULL,507003,NULL
17610,SCH24819  ,BHADRACHALAM PUBLIC SCHOOL,Telangana,Bhadrachalam,"SARAPAKA BHADRACHALAM --507128,  DISTT. KHAMMAM (TELANGANA )",NULL,8746243102,507128,NULL
17611,SCH24820  ,ST. PAULS LUTHERN HIGH SCHOOL ,Telangana,Bhadrachalam,"ITDA ROAD, BHADRACHALAM -507111, DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507111,NULL
17612,SCH24821  ,SIVA SHIVANI SCHOOL,Telangana,Kothagudem,"NEAR HEAD POST OFFICE, KOTHAGUDEM -507118  DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507118,NULL
17613,SCH24822  ,ST. ANN`S HIGH SCHOOL ,Telangana,Bhadrachalam,"PURSOTAPATNAM, BHADRACHALAM -507111  DISTT. KHAMMAM (TELANGANA )",NULL,NULL,507111,NULL
17614,SCH24823  ,TRIVENI TALENT SCHOOL,Telangana,Khammam,"BESIDE DISTT. COURT, KAVIRAJ NAGAR, KHAMMAM -507002 (TELANGANA)",NULL,NULL,507002,NULL
17615,SCH24824  ,SRI BHASHYAM HIGH SCHOOL ,Telangana,Khammam,"3, MAMILLAGUDAM, KHAMMAM -507002 (TELANGANA )",NULL,NULL,507002,NULL
17616,SCH24825  ,NEW WORLD HIGH SCHOOL,Telangana,Khammam,"OPP. DRDA OFFICE, BURHANPURAM, KHAMMAM -507002 (TELANGANA)",NULL,NULL,507002,NULL
17617,SCH24826  ,NAGARJUNA HIGH SCHOOL,Telangana,Atmakur,"ATMAKUR-509131, DIST. MAHABUBNAGAR (TELANGANA )",NULL,NULL,509131,NULL
17618,SCH24827  ,NAVODAYA ENGLISH MEDIUM SCHOOL,Telangana,Gadwal,"BHIM NAGAR, H.B COLONY",NULL,9440895477,509125,NULL
17619,SCH24828  ,VISWESHWARA MEMORIAL HIGH SCHOOL,Telangana,Gadwal,LINGAMBAG COLONY,NULL,271254,509125,NULL
17620,SCH24829  ,INDO ENGLISH ACADEMY,Telangana,Gadwal,BURDAPET,NULL,274661,509125,NULL
17621,SCH24830  ,VASISTA NOBLE HIGH SCHOOL,Telangana,Gadwal,RAIHUR ROAD,NULL,NULL,509125,NULL
17622,SCH24831  ,MONTESSORI TRADITIONS  HIGH SCHOOL,Telangana,Gadwal,BURDAPET,NULL,NULL,509125,NULL
17623,SCH24832  ,USHODAYA TALENT SCHOOL,Telangana,Kothakota,KOTHAKOTA,NULL,NULL,509381,NULL
17624,SCH24833  ,BEST GRAMMAR SCHOOL,Telangana,Kothakota,KOTHAKOTA,NULL,9440602880,509381,NULL
17625,SCH24834  ,SPHOORTHI PUBLIC SCHOOL,Telangana,Kothakota,"KARNUL ROAD, ",NULL,9000073639,509381,NULL
17626,SCH24835  ,NIVEDITHA  SCHOOL,Telangana,Kothakota,STATION ROAD,nivedithahskothakota@gmail.com,NULL,509381,NULL
17627,SCH24836  ,NAGARJUNA HIGH  SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"VALLABH NAGAR,  MAHABUBNAGAR 509001 (TELANGANA ) ",NULL,NULL,509001,NULL
17628,SCH24837  ,SAMARTHA INTERNATIONAL SCHOOL,Telangana,NULL,TIRUMALA HILLS,NULL,NULL,509001,NULL
17629,SCH24838  ,MOUNT BASIL SCHOOL,Telangana,NULL,"NEAR JOLLY HILLS, MALLIBOYINAPALLI JADCHERLA",NULL,9000414641,509001,NULL
17630,SCH24839  ,LITTLE SCHOLAR SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"RAVINDRA NAGAR, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17631,SCH24840  ,APEX CENTRAL SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"BOYAPALLE GATE ROAD, NEAR TELANGANA CIRCLE, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17632,SCH24841  ,LUMBINI HIGH SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"8-3-22/1, TEACHERS COLONY, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17633,SCH24842  ,MAHABUBNAGAR GRAMMAR HIGH SCHOOL,Telangana,NULL,"BHAGEERATHA COLONY, BHOOTHPUR ROAD",NULL,2750533,509001,NULL
17634,SCH24843  ,RAINBOW CONCEPT SCHOOL,Telangana,NULL,OPP. KRISHNA THEATRE,NULL,2460201,509001,NULL
17635,SCH24844  ,MONTESSORI RESIDENTIAL SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"ALAMPUR ROAD, ALAMPUR -509152, DISTT. MAHABUBNAGAR (TELANGANA )",NULL,9603347674,509152,NULL
17636,SCH24845  ,NEW RISHI CONCEPT SCHOOL,Telangana,NULL,"RAJENDRA NAGAR, BAYAMMA  THOTA",NULL,9705925282,509001,NULL
17637,SCH24846  ,PANCHAVATI VIDYALAYA,Telangana,Mahbubnagar (Mahabubnagar),"H.NO-2-83,CHRISTAINPALLY, BOOTHPOOR ROAD, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17638,SCH24847  ,GALAXY OLYMPAID HIGH SCHOOL,Telangana,NULL,VEKATESHWARA COLONY,NULL,9494265570,509002,NULL
17639,SCH24848  ,HAPPINEZ HIGH SCHOOL,Telangana,NULL,NEW TOWN,NULL,NULL,NULL,NULL
17640,SCH24849  ,AAKRUTI HIGH SCHOOL,Telangana,NULL,RAJENDRA NAGAR,NULL,NULL,NULL,NULL
17641,SCH24850  ,GEETHAM TECHNO HIGH SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"SRINIVASA COLONY ROAD, RAVINDER NAGAR, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17642,SCH24851  ,TAGORE  HIGH SCHOOL,Telangana,NULL,"BEHIND JUNIOR COLLEGE, RAGHVENDRA COLONY",NULL,8548252479,509216,NULL
17643,SCH24852  ,HERITAGE VALLEY THE INDIAN SCHOOL,Telangana,NULL,"PAPIREDDYGUDDA , KESHAMPET",NULL,9246358216,509216,NULL
17644,SCH24853  ,SRI SATYA SAI HIGH SCHOOL,Telangana,NULL,SHARANA BASAPPA COLONY,NULL,8548253434,509216,NULL
17645,SCH24854  ,MEDHA INTERNATIONAL SCHOOL,Telangana,NULL,MELLINEUM TOWNSHIP,shiva@medhainternational.school,9180020551,509216,NULL
17646,SCH24855  ,OMKAR SAHITHI VIDYALAYAM,Telangana,NULL,CHRISTIAN COLONY,NULL,NULL,509216,NULL
17647,SCH24856  ,ANNU`S  ACADEMY ,Telangana,Wanaparthy,"K.D.R NAGAR, NANDI HILLS, WANAPHARTHI-509103,DISTT. MAHABUBNAGAR (TELANGANA )",NULL,NULL,509103,NULL
17648,SCH24857  ,CHANAKYA HIGH SCHOOL,Telangana,Wanaparthy,"NEAR  RAMALAYAM , VENGAL RAO COLONY , KURNOOL ROAD, WANAPARTHY--509103, DISTT. MAHABUBNAGAR  (TELANGANA)",NULL,NULL,509103,NULL
17649,SCH24858  ,STANLEY MODEL SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"RAVINDRA NAGAR, MAHABUBNAGAR-509001 (TELANGANA )",NULL,NULL,509001,NULL
17650,SCH24859  ,M.V.  RAMAN HIGH SCHOOL,Telangana,Wanaparthy,WANAPARTHY,NULL,NULL,NULL,NULL
17651,SCH24860  ,PUPILS HIGH SCHOOL,Telangana,Kothakota,"KOTHAKOTA-509381, DISTT. MAHABUBNAGAR (TELANGANA )",NULL,NULL,509381,NULL
17652,SCH24861  ,INFANTS JESUS HIGH SCHOOL,Telangana,Mahbubnagar (Mahabubnagar),"SHADNAGAR , MAHABUBBAGAR (TELANGANA)",NULL,NULL,NULL,NULL
17653,SCH24862  ,OXFORD HIGH SCHOOL,Telangana,NULL,SHADNAGAR,NULL,NULL,NULL,NULL
17654,SCH24863  ,KRISHANAVENI TALENT SCHOOL,Telangana,NULL,KADTAL,NULL,NULL,NULL,NULL
17655,SCH24864  ,PARGATI HIGH SCHOOL,Telangana,NULL,KADTAL,NULL,NULL,NULL,NULL
17656,SCH24865  ,CHAITNYA CONCEPT SCHOOL,Telangana,NULL,KADTAL,NULL,NULL,NULL,NULL
17657,SCH24866  ,KADTAL GRAMMAR SCHOOL,Telangana,NULL,KADTAL,NULL,NULL,NULL,NULL
17658,SCH24867  ,LITTLE SCHOLAR TECHNO SCHOOL,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17659,SCH24868  ,NALANDA VIDYALAYA,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17660,SCH24869  ,RISHI TALENT SCHOOL,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17661,SCH24870  ,AUROBINDO HIGH SCHOOL,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17662,SCH24871  ,AMANGAL GRAMMAR SCHOOL,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17663,SCH24872  ,PRAGNYA HIGH SCHOOL,Telangana,NULL,AMANGAL,NULL,NULL,NULL,NULL
17664,SCH24873  ,SRI AUROBINDO HIGH SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17665,SCH24874  ,CHAITNYA HIGH SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17666,SCH24875  ,C.V RAMAN CONCEPT  SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17667,SCH24876  ,BHAVITA CONCEPT  SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17668,SCH24877  ,PRAGATI HIGH SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17669,SCH24878  ,VIKAS EXCELLENT  SCHOOL,Telangana,NULL,KALWAKURTY,NULL,NULL,NULL,NULL
17670,SCH24879  ,EXCELLENT GRAMMAR HIGH SCHOOL,Telangana,NULL,ACHAMPET,NULL,NULL,NULL,NULL
17671,SCH24880  ,ADRASH  HIGH SCHOOL,Telangana,NULL,ACHAMPET,NULL,NULL,NULL,NULL
17672,SCH24881  ,OXFORD MODEL HIGH SCHOOL,Telangana,NULL,ACHAMPET,NULL,NULL,NULL,NULL
17673,SCH24882  ,SRI KRISHNAVENI HIGH SCHOOL,Telangana,NULL,ACHAMPET,NULL,NULL,NULL,NULL
17674,SCH24883  ,ICH DIEN CONVETIN HIGH SCHOOL,Telangana,NULL,ACHAMPET,NULL,NULL,NULL,NULL
17675,SCH24884  ,HARSHA  CONVENT  SCHOOL,Telangana,NULL,"CHINNBUDHA ROAD, BELLAMPALLY",NULL,9849437627,504251,NULL
17676,SCH24885  ,KARUNA HIGH SCHOOL,Telangana,Sangareddy (Sangareddi),"D.NO-4-8-11, NEAR BUS STAND ROAD, OPP. H.P. PEROL BUNK, SANGAREDDY -502305 (TELANGANA ) ",NULL,NULL,502001,NULL
17677,SCH24886  ,MERIDIAN SCHOOL ,Telangana,Sangareddy (Sangareddi),SANGAREDDY 502001 (TELANGANA),NULL,NULL,502001,NULL
17678,SCH24887  ,ZION SCHOOL,Telangana,Sangareddy (Sangareddi),"AHMED NAGAR, SANGAREDDY 502001 (TELANGANA)",NULL,NULL,502001,NULL
17679,SCH24888  ,ADARASH VIDYALAYA ,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17680,SCH24889  ,GEETA  HIGH  SCHOOL,Telangana,Medak,"MOMBOJIPALLI, MEDAK-502110 (TELANGANA )",NULL,NULL,502110,NULL
17681,SCH24890  ,SIDDARTHA MODEL SCHOOL,Telangana,Medak,"VENKATRAO NAGAR, MEDAK-502110 (TELANGANA)",NULL,NULL,502110,NULL
17682,SCH24891  ,UNITED PUBLIC SCHOOL,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17683,SCH24892  ,ACHARAYA SCHOOL,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17684,SCH24893  ,MAHENDRA ACADEMY,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17685,SCH24894  ,STONE RIDGE SCHOOL,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17686,SCH24895  ,MANJEERA SCHOOL ,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17687,SCH24896  ,LIGHT OF LIFE SCHOOL,Telangana,NULL,ZAHEERABAD,NULL,NULL,502220,NULL
17688,SCH24897  ,NALLA  MALLA  REDDY FOUNDATION SCHOOL,Telangana,MEDCHAL,"#4--55, DIVYANAGAR KACHIVANISINGARAM  VILLAGE  NEAR  NARAPALLY , WARANGAL  HIGHWAY, MEDCHAL-500088 (TELANGANA )",NULL,NULL,500088,NULL
17689,SCH24898  ,SREE VIDYA NIKETAN  INTERNATIONAL SCHOOL,Telangana,MEDCHAL,"SANSKRUTI TOWNSHIP POCHARAM VILLAGE, GHATAKESAR, MEDCHAL --500088",NULL,4027196199,500088,NULL
17690,SCH24899  ,TEJASVI VIDYARANYA,Telangana,MEDCHAL,"S.NO. 843/1, KORREMULA VILLAGE,GHATKESAR MANDAL,  MEDCHAL -500088 (TELANGANA )",trividyaranya@gmail.com,8415200148,500088,NULL
17691,SCH24900  ,C.R.P.F. PUBLIC SCHOOL,Telangana,MEDCHAL,"HAKIMPET, MEDCHAL -500078 (TELANGANA )",NULL,NULL,500078,NULL
17692,SCH24901  ,D.R.S. INTERNATIONAL SCHOOL-Doolapally,Telangana,Hyderabad,"Survey No. 523, Opp.Apparel Park, Gundla Pochampally, Maisammaguda, Doolapally,",NULL,995955611,500014,NULL
17693,SCH24902  ,CYBER  AGE  PUPILS  HIGH  SCHOOL,Telangana,NULL,"NEAR  SWAPNA  FUNCTION  HALL- A, MEDCHAL",NULL,8418252422,501401,NULL
17694,SCH24903  ,ST. CLARET  SCHOOL,Telangana,NULL,"CLARET NAGAR , BASUREGADI VILLAGE",NULL,7702102062,501401,NULL
17695,SCH24904  ,ST. CLARET HIGH SCHOOL,Telangana,NULL,"ATHAVELLY, MEDCHAL",NULL,8418220123,501401,NULL
